,DateTime,Open,High,Low,Close,Volume
450,20220519  13:00:00,389.96,390.59,389.305,389.78,-1
451,20220519  13:10:00,389.78,389.905,388.33,389.58,-1
452,20220519  13:20:00,389.58,390.33,389.135,389.635,-1
453,20220519  13:30:00,389.635,390.57,389.275,390.225,-1
454,20220519  13:40:00,390.225,390.645,388.475,388.645,-1
455,20220519  13:50:00,388.645,392.245,388.53,391.735,-1
456,20220519  14:00:00,391.735,391.875,390.005,390.745,-1
457,20220519  14:10:00,390.745,391.445,390.34,390.42,-1
458,20220519  14:20:00,390.42,391.335,390.08,390.895,-1
459,20220519  14:30:00,390.895,392.24,390.44,391.62,-1
460,20220519  14:40:00,391.62,392.57,390.445,392.515,-1
461,20220519  14:50:00,392.515,393.15,391.805,392.795,-1
462,20220519  15:00:00,392.795,394.115,392.45,392.585,-1
463,20220519  15:10:00,392.585,392.715,391.085,391.39,-1
464,20220519  15:20:00,391.39,391.475,389.775,389.85,-1
465,20220519  15:30:00,389.85,390.425,389.19,389.43,-1
466,20220519  15:40:00,389.43,391.1,389.045,390.315,-1
467,20220519  15:50:00,390.315,390.535,389.035,389.445,-1
468,20220520  09:30:00,393.27,393.66,391.655,392.92,-1
469,20220520  09:40:00,392.92,393.825,392.135,392.495,-1
470,20220520  09:50:00,392.495,393.19,392.19,392.745,-1
471,20220520  10:00:00,392.745,393.275,390.39,390.64,-1
472,20220520  10:10:00,390.64,391.21,390.23,390.77,-1
473,20220520  10:20:00,390.77,391.37,389.86,391.07,-1
474,20220520  10:30:00,391.07,391.155,389.925,390.175,-1
475,20220520  10:40:00,390.175,390.85,389.68,389.84,-1
476,20220520  10:50:00,389.84,390.005,387.48,387.565,-1
477,20220520  11:00:00,387.565,387.965,386.665,386.9,-1
478,20220520  11:10:00,386.9,387.01,385.66,385.905,-1
479,20220520  11:20:00,385.905,386.89,385.475,386.57,-1
480,20220520  11:30:00,386.57,387.44,385.935,386.19,-1
481,20220520  11:40:00,386.19,387.065,385.92,386.755,-1
482,20220520  11:50:00,386.755,387.255,386.12,386.19,-1
483,20220520  12:00:00,386.19,386.385,384.32,384.33,-1
484,20220520  12:10:00,384.33,384.935,383.57,384.16,-1
485,20220520  12:20:00,384.16,384.935,384.05,384.43,-1
486,20220520  12:30:00,384.43,384.875,383.075,383.335,-1
487,20220520  12:40:00,383.335,383.42,381.87,383.365,-1
488,20220520  12:50:00,383.365,383.565,382.38,382.95,-1
489,20220520  13:00:00,382.95,383.03,381.54,381.72,-1
490,20220520  13:10:00,381.72,381.995,381.18,381.225,-1
491,20220520  13:20:00,381.225,381.66,380.61,380.675,-1
492,20220520  13:30:00,380.675,383.295,380.545,382.61,-1
493,20220520  13:40:00,382.61,383.815,382.09,383.095,-1
494,20220520  13:50:00,383.095,384.08,382.555,383.47,-1
495,20220520  14:00:00,383.47,383.795,382.07,382.775,-1
496,20220520  14:10:00,382.775,383.24,381.66,382.095,-1
497,20220520  14:20:00,382.095,382.64,381.625,382.39,-1
498,20220520  14:30:00,382.39,382.785,381.395,381.96,-1
499,20220520  14:40:00,381.96,383.465,381.825,383.31,-1
500,20220520  14:50:00,383.31,384.815,382.94,383.53,-1
501,20220520  15:00:00,383.53,384.14,382.355,382.68,-1
502,20220520  15:10:00,382.68,383.785,382.365,383.48,-1
503,20220520  15:20:00,383.48,385.285,383.125,385.26,-1
504,20220520  15:30:00,385.26,387.845,384.475,387.055,-1
505,20220520  15:40:00,387.055,389.1,386.96,388.36,-1
506,20220520  15:50:00,388.36,389.935,388.13,389.6,-1
507,20220523  09:30:00,392.855,393.185,391.165,391.605,-1
508,20220523  09:40:00,391.605,394.43,391.095,393.955,-1
509,20220523  09:50:00,393.955,394.435,392.03,392.22,-1
510,20220523  10:00:00,392.22,392.31,390.39,391.18,-1
511,20220523  10:10:00,391.18,393.425,391.05,392.97,-1
512,20220523  10:20:00,392.97,394.05,391.86,394.01,-1
513,20220523  10:30:00,394.01,394.61,393.525,394.305,-1
514,20220523  10:40:00,394.305,395.0,393.38,394.08,-1
515,20220523  10:50:00,394.08,394.28,392.73,393.88,-1
516,20220523  11:00:00,393.88,395.535,393.49,395.25,-1
517,20220523  11:10:00,395.25,396.13,394.79,395.47,-1
518,20220523  11:20:00,395.47,395.985,395.13,395.895,-1
519,20220523  11:30:00,395.895,397.025,395.76,396.99,-1
520,20220523  11:40:00,396.99,397.01,395.745,396.19,-1
521,20220523  11:50:00,396.19,396.865,396.01,396.445,-1
522,20220523  12:00:00,396.445,397.605,396.185,397.435,-1
523,20220523  12:10:00,397.435,397.435,396.485,396.815,-1
524,20220523  12:20:00,396.815,397.345,396.38,396.52,-1
525,20220523  12:30:00,396.52,396.89,395.875,396.88,-1
526,20220523  12:40:00,396.88,396.945,395.715,395.855,-1
527,20220523  12:50:00,395.855,396.015,395.265,395.95,-1
528,20220523  13:00:00,395.95,396.035,395.13,395.56,-1
529,20220523  13:10:00,395.56,395.805,394.475,394.705,-1
530,20220523  13:20:00,394.705,395.215,394.015,395.115,-1
531,20220523  13:30:00,395.115,395.995,394.735,395.725,-1
532,20220523  13:40:00,395.725,396.83,395.61,396.52,-1
533,20220523  13:50:00,396.52,396.745,396.085,396.725,-1
534,20220523  14:00:00,396.725,397.065,396.165,396.735,-1
535,20220523  14:10:00,396.735,397.215,396.685,397.14,-1
536,20220523  14:20:00,397.14,397.325,396.59,396.86,-1
537,20220523  14:30:00,396.86,397.125,396.56,396.945,-1
538,20220523  14:40:00,396.945,397.725,396.405,396.635,-1
539,20220523  14:50:00,396.635,396.99,396.08,396.235,-1
540,20220523  15:00:00,396.235,397.245,396.175,397.215,-1
541,20220523  15:10:00,397.215,397.25,395.9,396.565,-1
542,20220523  15:20:00,396.565,396.76,395.59,396.12,-1
543,20220523  15:30:00,396.12,397.06,395.745,395.775,-1
544,20220523  15:40:00,395.775,396.16,394.94,395.28,-1
545,20220523  15:50:00,395.28,397.035,395.255,396.94,-1
546,20220524  09:30:00,392.575,393.585,391.405,391.48,-1
547,20220524  09:40:00,391.48,392.42,391.255,391.44,-1
548,20220524  09:50:00,391.44,392.26,390.665,390.785,-1
549,20220524  10:00:00,390.785,390.915,389.125,389.255,-1
550,20220524  10:10:00,389.255,389.47,387.44,387.58,-1
551,20220524  10:20:00,387.58,389.095,387.505,389.01,-1
552,20220524  10:30:00,389.01,389.015,388.005,388.535,-1
553,20220524  10:40:00,388.535,388.935,387.17,387.235,-1
554,20220524  10:50:00,387.235,388.125,386.96,388.105,-1
555,20220524  11:00:00,388.105,388.705,387.85,388.34,-1
556,20220524  11:10:00,388.34,388.975,387.59,387.73,-1
557,20220524  11:20:00,387.73,388.64,387.335,388.6,-1
558,20220524  11:30:00,388.6,388.87,387.955,388.42,-1
559,20220524  11:40:00,388.42,390.815,388.29,390.645,-1
560,20220524  11:50:00,390.645,391.06,389.985,390.265,-1
561,20220524  12:00:00,390.265,391.055,389.76,391.015,-1
562,20220524  12:10:00,391.015,392.63,390.79,391.61,-1
563,20220524  12:20:00,391.61,391.635,390.685,390.79,-1
564,20220524  12:30:00,390.79,391.07,389.23,389.435,-1
565,20220524  12:40:00,389.435,389.915,389.165,389.78,-1
566,20220524  12:50:00,389.78,390.85,389.505,390.225,-1
567,20220524  13:00:00,390.225,390.245,388.76,389.13,-1
568,20220524  13:10:00,389.13,389.925,388.945,389.53,-1
569,20220524  13:20:00,389.53,390.17,388.98,390.0,-1
570,20220524  13:30:00,390.0,390.68,389.165,390.585,-1
571,20220524  13:40:00,390.585,391.88,390.555,391.335,-1
572,20220524  13:50:00,391.335,392.005,391.08,391.505,-1
573,20220524  14:00:00,391.505,392.47,390.68,392.19,-1
574,20220524  14:10:00,392.19,393.255,391.305,391.55,-1
575,20220524  14:20:00,391.55,392.715,391.07,391.915,-1
576,20220524  14:30:00,391.915,393.085,391.63,392.905,-1
577,20220524  14:40:00,392.905,393.09,390.39,390.7,-1
578,20220524  14:50:00,390.7,390.965,390.03,390.83,-1
579,20220524  15:00:00,390.83,392.4,390.675,391.85,-1
580,20220524  15:10:00,391.85,392.6,391.71,391.89,-1
581,20220524  15:20:00,391.89,392.91,391.17,392.745,-1
582,20220524  15:30:00,392.745,395.145,392.47,394.55,-1
583,20220524  15:40:00,394.55,394.97,393.76,394.28,-1
584,20220524  15:50:00,394.28,394.62,392.705,393.995,-1
585,20220525  09:30:00,392.3,394.935,391.915,394.5,-1
586,20220525  09:40:00,394.5,395.345,393.3,393.415,-1
587,20220525  09:50:00,393.415,394.895,393.415,394.455,-1
588,20220525  10:00:00,394.455,394.98,393.515,394.145,-1
589,20220525  10:10:00,394.145,395.845,393.635,395.535,-1
590,20220525  10:20:00,395.535,396.445,395.135,396.4,-1
591,20220525  10:30:00,396.4,397.435,396.105,397.19,-1
592,20220525  10:40:00,397.19,397.345,395.59,396.02,-1
593,20220525  10:50:00,396.02,396.575,395.835,396.36,-1
594,20220525  11:00:00,396.36,396.435,395.29,395.95,-1
595,20220525  11:10:00,395.95,396.475,395.78,396.155,-1
596,20220525  11:20:00,396.155,396.28,395.62,395.9,-1
597,20220525  11:30:00,395.9,395.93,394.18,394.585,-1
598,20220525  11:40:00,394.585,395.59,394.405,395.37,-1
599,20220525  11:50:00,395.37,395.665,394.985,395.175,-1
600,20220525  12:00:00,395.175,395.745,394.555,394.77,-1
601,20220525  12:10:00,394.77,395.18,394.405,394.635,-1
602,20220525  12:20:00,394.635,394.635,393.18,393.74,-1
603,20220525  12:30:00,393.74,394.17,393.125,393.465,-1
604,20220525  12:40:00,393.465,394.535,393.45,394.4,-1
605,20220525  12:50:00,394.4,394.545,393.665,394.43,-1
606,20220525  13:00:00,394.43,394.44,393.875,394.16,-1
607,20220525  13:10:00,394.16,394.475,393.29,394.105,-1
608,20220525  13:20:00,394.105,394.64,393.65,394.45,-1
609,20220525  13:30:00,394.45,395.19,394.23,394.745,-1
610,20220525  13:40:00,394.745,395.05,394.44,394.99,-1
611,20220525  13:50:00,394.99,395.05,394.2,394.495,-1
612,20220525  14:00:00,394.495,396.51,392.585,393.96,-1
613,20220525  14:10:00,393.96,396.355,393.8,395.405,-1
614,20220525  14:20:00,395.405,397.07,395.115,396.905,-1
615,20220525  14:30:00,396.905,397.375,396.325,396.435,-1
616,20220525  14:40:00,396.435,397.56,396.335,396.655,-1
617,20220525  14:50:00,396.655,397.9,396.615,397.665,-1
618,20220525  15:00:00,397.665,399.275,397.455,399.08,-1
619,20220525  15:10:00,399.08,399.445,398.535,398.72,-1
620,20220525  15:20:00,398.72,398.99,398.36,398.53,-1
621,20220525  15:30:00,398.53,399.015,397.555,397.835,-1
622,20220525  15:40:00,397.835,398.16,397.215,397.59,-1
623,20220525  15:50:00,397.59,397.745,396.405,397.555,-1
624,20220526  09:30:00,398.7,401.575,398.485,401.115,-1
625,20220526  09:40:00,401.115,401.975,400.82,401.695,-1
626,20220526  09:50:00,401.695,402.805,401.655,402.57,-1
627,20220526  10:00:00,402.57,403.15,402.45,402.765,-1
628,20220526  10:10:00,402.765,403.685,402.38,403.685,-1
629,20220526  10:20:00,403.685,403.985,403.215,403.3,-1
630,20220526  10:30:00,403.3,403.625,402.845,403.56,-1
631,20220526  10:40:00,403.56,403.715,403.02,403.6,-1
632,20220526  10:50:00,403.6,404.05,403.535,404.0,-1
633,20220526  11:00:00,404.0,404.685,403.885,404.425,-1
634,20220526  11:10:00,404.425,404.865,404.275,404.59,-1
635,20220526  11:20:00,404.59,404.92,404.075,404.205,-1
636,20220526  11:30:00,404.205,404.665,403.74,404.28,-1
637,20220526  11:40:00,404.28,404.475,403.68,403.975,-1
638,20220526  11:50:00,403.975,404.565,403.725,404.405,-1
639,20220526  12:00:00,404.405,404.97,404.215,404.62,-1
640,20220526  12:10:00,404.62,405.195,404.575,405.105,-1
641,20220526  12:20:00,405.105,405.715,405.095,405.705,-1
642,20220526  12:30:00,405.705,405.875,405.425,405.725,-1
643,20220526  12:40:00,405.725,405.795,405.325,405.715,-1
644,20220526  12:50:00,405.715,406.375,405.695,406.325,-1
645,20220526  13:00:00,406.325,406.855,406.29,406.845,-1
646,20220526  13:10:00,406.845,407.005,406.125,406.21,-1
647,20220526  13:20:00,406.21,406.385,405.445,405.61,-1
648,20220526  13:30:00,405.61,406.06,405.575,405.875,-1
649,20220526  13:40:00,405.875,406.095,405.715,406.005,-1
650,20220526  13:50:00,406.005,406.355,405.51,406.25,-1
651,20220526  14:00:00,406.25,406.38,405.705,406.1,-1
652,20220526  14:10:00,406.1,406.325,405.795,406.095,-1
653,20220526  14:20:00,406.095,406.625,406.035,406.11,-1
654,20220526  14:30:00,406.11,406.27,405.38,405.67,-1
655,20220526  14:40:00,405.67,406.065,405.41,405.865,-1
656,20220526  14:50:00,405.865,406.245,405.755,406.015,-1
657,20220526  15:00:00,406.015,406.08,405.13,405.915,-1
658,20220526  15:10:00,405.915,405.945,404.63,405.075,-1
659,20220526  15:20:00,405.075,405.4,404.54,405.09,-1
660,20220526  15:30:00,405.09,405.755,404.975,405.705,-1
661,20220526  15:40:00,405.705,406.755,405.595,406.725,-1
662,20220526  15:50:00,406.725,407.025,404.955,405.285,-1
663,20220527  09:30:00,407.91,409.885,407.705,409.79,-1
664,20220527  09:40:00,409.79,410.725,409.23,410.57,-1
665,20220527  09:50:00,410.57,411.545,410.155,411.03,-1
666,20220527  10:00:00,411.03,411.585,410.65,411.19,-1
667,20220527  10:10:00,411.19,411.945,411.085,411.765,-1
668,20220527  10:20:00,411.765,412.295,411.605,411.7,-1
669,20220527  10:30:00,411.7,412.07,411.645,411.73,-1
670,20220527  10:40:00,411.73,411.765,411.035,411.565,-1
671,20220527  10:50:00,411.565,411.695,410.84,410.955,-1
672,20220527  11:00:00,410.955,411.335,410.515,411.31,-1
673,20220527  11:10:00,411.31,412.095,411.205,411.905,-1
674,20220527  11:20:00,411.905,412.135,411.565,411.795,-1
675,20220527  11:30:00,411.795,412.155,411.615,411.87,-1
676,20220527  11:40:00,411.87,412.615,411.775,412.48,-1
677,20220527  11:50:00,412.48,412.635,412.285,412.51,-1
678,20220527  12:00:00,412.51,412.86,412.415,412.59,-1
679,20220527  12:10:00,412.59,412.865,412.195,412.445,-1
680,20220527  12:20:00,412.445,412.52,411.955,412.345,-1
681,20220527  12:30:00,412.345,412.465,411.875,412.225,-1
682,20220527  12:40:00,412.225,412.435,411.905,411.91,-1
683,20220527  12:50:00,411.91,412.585,411.805,412.42,-1
684,20220527  13:00:00,412.42,412.795,412.285,412.73,-1
685,20220527  13:10:00,412.73,412.815,412.405,412.61,-1
686,20220527  13:20:00,412.61,412.665,412.185,412.395,-1
687,20220527  13:30:00,412.395,412.615,412.065,412.085,-1
688,20220527  13:40:00,412.085,412.165,411.885,412.09,-1
689,20220527  13:50:00,412.09,412.285,412.045,412.275,-1
690,20220527  14:00:00,412.275,412.455,411.935,412.455,-1
691,20220527  14:10:00,412.455,412.645,412.28,412.64,-1
692,20220527  14:20:00,412.64,412.705,412.435,412.505,-1
693,20220527  14:30:00,412.505,412.935,412.465,412.595,-1
694,20220527  14:40:00,412.595,412.925,412.38,412.865,-1
695,20220527  14:50:00,412.865,413.205,412.74,413.14,-1
696,20220527  15:00:00,413.14,414.055,413.005,414.005,-1
697,20220527  15:10:00,414.005,414.07,413.69,414.025,-1
698,20220527  15:20:00,414.025,414.485,413.925,414.36,-1
699,20220527  15:30:00,414.36,414.595,413.615,413.885,-1
700,20220527  15:40:00,413.885,414.425,413.695,414.025,-1
701,20220527  15:50:00,414.025,415.385,413.655,415.355,-1
702,20220531  09:30:00,413.54,413.89,410.765,410.9,-1
703,20220531  09:40:00,410.9,411.465,410.23,410.615,-1
704,20220531  09:50:00,410.615,411.915,410.555,411.18,-1
705,20220531  10:00:00,411.18,411.605,410.06,410.075,-1
706,20220531  10:10:00,410.075,411.895,410.035,411.865,-1
707,20220531  10:20:00,411.865,413.06,411.675,411.72,-1
708,20220531  10:30:00,411.72,412.975,411.615,412.24,-1
709,20220531  10:40:00,412.24,413.48,412.085,412.64,-1
710,20220531  10:50:00,412.64,413.255,412.53,412.9,-1
711,20220531  11:00:00,412.9,413.575,411.945,412.29,-1
712,20220531  11:10:00,412.29,412.445,411.435,411.57,-1
713,20220531  11:20:00,411.57,412.21,411.385,411.645,-1
714,20220531  11:30:00,411.645,412.62,411.255,412.6,-1
715,20220531  11:40:00,412.6,413.51,412.26,413.4,-1
716,20220531  11:50:00,413.4,414.885,413.36,414.59,-1
717,20220531  12:00:00,414.59,415.555,414.565,414.895,-1
718,20220531  12:10:00,414.895,415.105,413.67,414.16,-1
719,20220531  12:20:00,414.16,414.36,413.49,414.35,-1
720,20220531  12:30:00,414.35,415.265,414.075,415.21,-1
721,20220531  12:40:00,415.21,415.67,414.975,415.205,-1
722,20220531  12:50:00,415.205,415.775,415.065,415.15,-1
723,20220531  13:00:00,415.15,415.625,414.22,415.455,-1
724,20220531  13:10:00,415.455,415.47,413.885,414.18,-1
725,20220531  13:20:00,414.18,414.345,413.61,413.94,-1
726,20220531  13:30:00,413.94,415.235,413.845,414.685,-1
727,20220531  13:40:00,414.685,415.37,414.58,414.995,-1
728,20220531  13:50:00,414.995,416.325,414.875,416.22,-1
729,20220531  14:00:00,416.22,416.46,415.465,415.945,-1
730,20220531  14:10:00,415.945,416.21,415.665,416.2,-1
731,20220531  14:20:00,416.2,416.35,414.98,415.435,-1
732,20220531  14:30:00,415.435,415.66,415.005,415.31,-1
733,20220531  14:40:00,415.31,415.39,413.035,413.455,-1
734,20220531  14:50:00,413.455,413.735,412.235,413.04,-1
735,20220531  15:00:00,413.04,413.615,412.075,413.49,-1
736,20220531  15:10:00,413.49,414.545,412.86,413.57,-1
737,20220531  15:20:00,413.57,414.52,413.515,414.33,-1
738,20220531  15:30:00,414.33,415.255,414.305,414.785,-1
739,20220531  15:40:00,414.785,415.105,413.555,413.73,-1
740,20220531  15:50:00,413.73,415.075,412.445,412.955,-1
741,20220601  09:30:00,415.135,416.245,414.63,414.67,-1
742,20220601  09:40:00,414.67,415.185,413.935,414.325,-1
743,20220601  09:50:00,414.325,415.41,414.155,414.805,-1
744,20220601  10:00:00,414.805,415.19,412.235,412.64,-1
745,20220601  10:10:00,412.64,412.995,410.735,410.745,-1
746,20220601  10:20:00,410.745,411.23,410.245,410.265,-1
747,20220601  10:30:00,410.265,410.935,409.085,409.88,-1
748,20220601  10:40:00,409.88,410.395,409.575,409.63,-1
749,20220601  10:50:00,409.63,411.055,409.495,410.75,-1
750,20220601  11:00:00,410.75,410.765,409.45,409.54,-1
751,20220601  11:10:00,409.54,410.32,408.865,409.325,-1
752,20220601  11:20:00,409.325,409.325,407.965,408.785,-1
753,20220601  11:30:00,408.785,409.075,408.015,408.405,-1
754,20220601  11:40:00,408.405,408.405,407.45,407.52,-1
755,20220601  11:50:00,407.52,408.225,407.36,407.645,-1
756,20220601  12:00:00,407.645,407.945,407.165,407.645,-1
757,20220601  12:10:00,407.645,408.365,407.055,408.185,-1
758,20220601  12:20:00,408.185,408.445,407.535,407.56,-1
759,20220601  12:30:00,407.56,408.575,407.475,408.035,-1
760,20220601  12:40:00,408.035,408.37,407.085,407.31,-1
761,20220601  12:50:00,407.31,408.2,406.925,408.01,-1
762,20220601  13:00:00,408.01,409.02,407.78,408.975,-1
763,20220601  13:10:00,408.975,409.31,408.505,409.145,-1
764,20220601  13:20:00,409.145,409.595,408.765,409.24,-1
765,20220601  13:30:00,409.24,410.235,408.815,410.025,-1
766,20220601  13:40:00,410.025,410.435,409.795,409.925,-1
767,20220601  13:50:00,409.925,410.37,409.32,409.83,-1
768,20220601  14:00:00,409.83,410.68,409.69,410.35,-1
769,20220601  14:10:00,410.35,410.61,409.835,410.16,-1
770,20220601  14:20:00,410.16,412.095,409.915,411.67,-1
771,20220601  14:30:00,411.67,412.13,411.405,411.42,-1
772,20220601  14:40:00,411.42,412.325,411.345,411.765,-1
773,20220601  14:50:00,411.765,411.84,410.825,411.12,-1
774,20220601  15:00:00,411.12,411.675,410.515,411.38,-1
775,20220601  15:10:00,411.38,412.54,411.23,412.02,-1
776,20220601  15:20:00,412.02,412.4,411.445,411.71,-1
777,20220601  15:30:00,411.71,412.105,410.985,412.1,-1
778,20220601  15:40:00,412.1,412.41,411.365,411.84,-1
779,20220601  15:50:00,411.84,412.225,409.535,409.63,-1
780,20220602  09:30:00,409.445,409.67,407.58,408.86,-1
781,20220602  09:40:00,408.86,409.29,407.965,409.175,-1
782,20220602  09:50:00,409.175,409.21,407.315,408.205,-1
783,20220602  10:00:00,408.205,409.15,407.79,408.36,-1
784,20220602  10:10:00,408.36,410.555,408.22,408.935,-1
785,20220602  10:20:00,408.935,409.295,407.035,407.955,-1
786,20220602  10:30:00,407.955,408.99,407.595,408.88,-1
787,20220602  10:40:00,408.88,409.42,408.485,409.265,-1
788,20220602  10:50:00,409.265,409.875,408.87,409.755,-1
789,20220602  11:00:00,409.755,411.05,409.575,410.975,-1
790,20220602  11:10:00,410.975,411.975,410.945,411.455,-1
791,20220602  11:20:00,411.455,411.965,411.16,411.675,-1
792,20220602  11:30:00,411.675,411.76,410.775,411.13,-1
793,20220602  11:40:00,411.13,413.175,411.13,413.14,-1
794,20220602  11:50:00,413.14,413.365,412.175,412.305,-1
795,20220602  12:00:00,412.305,412.65,412.07,412.465,-1
796,20220602  12:10:00,412.465,413.145,412.24,413.095,-1
797,20220602  12:20:00,413.095,413.965,412.89,413.965,-1
798,20220602  12:30:00,413.965,414.565,413.845,414.555,-1
799,20220602  12:40:00,414.555,414.595,413.725,414.02,-1
800,20220602  12:50:00,414.02,414.665,413.995,414.305,-1
801,20220602  13:00:00,414.305,414.63,414.16,414.34,-1
802,20220602  13:10:00,414.34,414.51,413.625,414.29,-1
803,20220602  13:20:00,414.29,414.52,413.8,414.325,-1
804,20220602  13:30:00,414.325,414.745,414.225,414.695,-1
